mlbId,Year,ServiceYears,ServiceDays
458015,2017,10,27
429711,2017,10,11
450282,2017,10,1
456501,2017,10,0
446334,2017,9,17
434778,2017,9,17
462382,2017,9,161
450212,2017,9,159
457803,2017,8,125
452104,2017,9,123
446899,2017,9,122
434604,2017,9,12
452234,2017,9,119
444520,2017,9,113
476704,2017,9,111
452655,2017,9,111
477132,2017,9,105
503285,2017,9,103
489265,2017,9,97
453344,2017,9,86
453286,2017,9,79
458731,2017,9,72
502085,2017,9,7
453192,2017,9,62
453329,2017,9,59
471865,2017,9,59
460026,2017,9,59
448802,2017,9,47
457918,2017,9,47
452672,2017,9,43
467055,2017,9,42
456701,2017,9,17
435400,2017,9,17
450203,2017,9,1
462101,2017,9,0
502381,2017,9,0
493157,2017,9,0
519144,2017,8,17
451594,2017,8,168
456034,2017,8,164
461829,2017,8,162
474463,2017,8,155
519455,2017,7,154
461325,2017,8,148
467827,2017,8,145
449107,2017,8,137
446481,2017,8,133
446308,2017,8,129
518875,2017,8,128
448179,2017,8,127
453178,2017,8,124
459964,2017,8,123
457705,2017,8,123
456665,2017,8,116
460060,2017,8,114
502517,2017,8,109
458675,2017,8,103
448609,2017,8,1
502239,2017,8,98
456696,2017,8,84
444876,2017,8,82
460283,2017,8,81
457727,2017,8,73
502032,2017,8,68
488984,2017,8,66
488671,2017,8,61
448801,2017,8,61
488846,2017,8,55
462136,2017,8,35
451584,2017,8,32
444379,2017,8,32
501896,2017,8,28
502188,2017,8,28
435622,2017,8,27
430641,2017,8,25
457477,2017,8,14
493247,2017,8,3
518792,2017,8,0
457706,2017,8,0
502190,2017,8,0
435522,2017,7,166
453385,2017,7,163
489267,2017,7,163
457763,2017,7,161
461235,2017,7,16
450729,2017,7,158
493596,2017,7,153
446399,2017,7,152
454560,2017,7,151
516770,2017,7,15
472528,2017,7,148
465041,2017,7,146
453923,2017,7,142
519322,2017,7,14
518960,2017,7,136
445055,2017,7,134
519240,2017,7,132
488726,2017,7,131
518516,2017,7,127
488768,2017,7,126
519317,2017,7,118
544931,2017,7,118
543339,2017,7,117
467793,2017,7,115
445926,2017,7,108
488771,2017,7,104
453343,2017,7,98
455755,2017,7,91
547749,2017,7,86
445197,2017,7,79
475253,2017,7,77
445276,2017,7,73
489149,2017,7,69
519048,2017,7,67
518886,2017,7,66
488721,2017,7,62
519242,2017,7,61
468504,2017,7,54
502210,2017,7,5
467092,2017,7,47
476451,2017,7,45
457759,2017,7,45
518692,2017,7,33
458708,2017,7,33
444432,2017,7,27
467100,2017,7,24
460077,2017,7,18
518614,2017,7,16
433589,2017,7,16
547973,2017,7,9
433217,2017,7,7
475243,2017,7,4
457732,2017,7,2
461858,2017,6,162
489334,2017,6,16
467008,2017,6,156
519184,2017,6,149
452095,2017,6,148
471911,2017,6,147
543333,2017,6,146
453562,2017,6,145
518553,2017,6,143
446653,2017,6,138
501985,2017,6,138
446263,2017,6,137
474832,2017,6,128
459429,2017,6,127
458681,2017,6,119
150021,2013,3,13
457428,2014,5,74
150348,2014,13,118
573027,2014,0,13
434642,2007,0,9
425774,2011,3,36
519015,2013,0,7
219194,2009,9,29
430665,2007,2,12
523265,2015,1,5
457425,2011,3,37
448590,2011,0,2
459974,2009,0,73
407891,2009,5,124
458657,2011,0,3
434669,2013,3,63
542235,2014,0,3
448592,2008,2,107
118986,2006,16,28
444859,2013,0,37
434591,2007,2,84
445195,2008,1,14
434159,2011,1,171
346859,2011,10,16
501874,2011,0,141
137006,2006,7,13
467726,2013,5,24
571945,2014,1,37
425446,2011,7,161
132788,2007,9,136
451186,2011,3,92
280061,2013,4,112
119064,2006,9,23
455687,2011,0,66
277405,2011,5,133
119125,2011,11,83
119154,2012,14,109
132980,2006,9,0
435261,2013,4,137
119182,2007,9,34
506673,2011,1,25
435619,2011,1,166
543551,2012,0,25
452199,2011,0,85
429901,2011,6,132
452241,2011,2,5
119215,2009,12,1
134260,2009,10,77
435238,2011,0,162
150040,2014,13,26
467856,2011,1,0
407155,2007,5,105
428642,2011,2,66
452215,2014,0,58
489135,2011,0,28
445599,2012,1,71
206551,2011,12,8
458643,2011,2,52
460579,2014,5,77
434623,2008,0,4
119403,2007,11,0
489150,2013,1,112
446861,2012,1,97
458595,2009,0,6
400291,2011,4,3
446290,2011,0,94
150407,2012,12,159
119469,2009,21,126
150426,2013,8,167
453381,2011,0,45
444370,2008,0,97
276347,2007,4,58
434639,2011,1,92
430889,2008,0,3
430906,2013,4,101
451262,2007,0,52
444875,2008,2,107
461377,2007,0,8
119608,2007,16,66
408206,2013,11,48
434703,2007,0,27
294558,2013,9,37
464281,2011,0,62
501605,2012,1,1
489166,2012,0,33
434525,2008,0,28
455126,2014,2,171
406874,2008,3,16
456682,2007,0,23
547820,2011,1,15
435081,2013,1,108
435298,2013,5,22
543589,2015,1,0
430588,2013,2,107
430962,2009,2,14
457292,2012,1,8
434624,2014,5,55
425556,2013,8,33
119811,2006,8,44
467099,2013,1,132
573062,2014,0,2
119853,2008,9,163
516631,2012,1,0
471919,2011,0,39
434663,2010,4,108
456585,2012,1,113
469721,2011,1,27
349193,2013,9,118
324432,2011,5,169
506606,2013,4,84
501989,2013,0,34
119984,2013,18,127
500902,2014,0,91
400018,2013,10,76
408232,2013,2,138
435179,2012,5,146
457796,2011,2,133
476134,2013,1,22
446185,2014,4,125
120044,2011,14,32
434681,2013,4,145
471162,2011,0,139
514639,2013,0,49
517451,2014,1,62
150009,2013,9,98
133460,2006,8,125
430931,2007,0,132
435378,2007,1,86
434701,2007,1,14
400061,2013,12,11
489189,2014,4,155
407489,2014,12,9
434663,2014,7,136
452291,2007,1,1
435539,2008,1,23
452249,2011,4,35
430684,2011,0,32
150367,2007,5,55
218894,2012,12,105
431166,2011,0,88
461212,2012,2,12
120190,2006,10,91
120221,2009,13,5
453284,2014,1,148
406301,2007,3,8
444970,2009,0,63
407831,2011,0,9
543629,2014,1,134
519110,2014,1,52
279913,2011,9,83
452221,2011,2,5
279568,2007,4,126
461856,2013,3,15
150331,2006,5,6
449082,2014,3,141
456102,2011,2,11
462956,2014,6,163
425661,2012,6,42
134321,2012,14,161
134341,2009,9,128
501317,2013,0,87
460639,2007,0,54
430640,2011,3,24
150289,2013,10,111
455369,2014,4,89
430963,2011,5,76
276377,2011,7,1
459983,2011,0,86
435140,2008,0,126
207267,2014,12,148
120401,2008,13,97
466412,2013,1,73
542233,2013,0,27
453198,2014,6,136
445010,2011,1,28
448722,2013,1,112
469802,2013,2,119
120413,2006,9,126
136602,2006,8,27
460370,2013,5,157
340392,2007,5,82
543634,2012,2,147
519128,2012,1,67
453857,2014,0,43
459336,2007,0,21
543643,2014,0,168
501941,2011,1,4
120485,2012,16,144
543647,2013,0,135
444351,2011,0,101
150207,2011,2,134
120536,2006,14,34
429712,2013,4,28
334393,2013,13,56
450320,2007,0,42
489209,2013,1,76
444489,2013,0,155
334492,2011,10,144
430594,2008,2,83
325392,2012,8,136
135784,2013,15,64
519145,2014,0,139
120691,2011,15,85
452326,2010,0,164
445169,2012,2,153
458669,2014,0,28
407578,2011,6,131
429984,2011,5,159
543668,2014,1,144
346857,2014,12,51
453515,2013,2,133
545357,2014,0,66
446367,2014,2,18
407816,2013,10,22
435041,2014,8,65
425477,2008,5,4
435560,2013,4,122
279827,2014,7,85
425565,2014,3,13
430958,2008,1,13
433258,2006,0,58
548384,2013,0,45
469735,2008,1,51
468517,2013,1,69
400141,2008,6,13
120903,2011,17,42
445615,2012,0,121
459371,2009,0,68
430673,2013,6,133
457133,2014,1,84
449060,2013,2,127
400010,2013,9,7
444884,2011,6,64
400062,2011,5,167
150230,2007,8,41
276523,2007,3,3
133226,2008,10,129
430971,2006,0,73
519175,2014,1,3
430598,2011,4,62
456436,2006,0,33
461862,2008,0,34
474256,2014,0,4
448656,2011,0,69
121074,2011,15,143
434705,2011,4,168
434592,2013,4,89
121099,2007,7,7
435039,2011,4,27
121096,2011,12,52
431170,2014,11,111
453353,2013,1,111
425850,2007,1,6
121125,2011,19,16
489242,2013,1,44
446488,2014,1,73
462950,2008,0,146
450580,2011,0,95
459323,2011,0,41
446341,2012,2,22
455047,2008,0,52
457493,2011,2,134
346799,2007,5,66
429721,2011,1,151
228594,2008,8,116
407487,2012,10,47
121250,2012,17,105
407576,2011,3,122
346800,2008,2,137
491640,2014,0,35
434562,2007,0,15
406878,2013,11,131
150353,2007,7,36
440251,2014,4,98
452075,2008,0,84
425146,2012,7,12
502356,2013,0,108
501961,2013,0,16
477054,2012,0,127
500909,2012,0,75
425854,2007,1,114
444553,2011,1,0
477557,2013,1,139
276534,2007,0,114
469159,2012,2,114
121358,2011,20,109
446044,2011,0,3
425904,2011,5,1
444126,2011,0,11
502158,2012,2,62
121386,2007,19,0
449161,2013,1,73
489262,2013,1,1
121409,2012,16,6
456630,2008,1,46
240694,2013,11,69
462962,2014,0,35
460069,2012,4,0
460349,2010,0,151
449820,2009,1,58
425564,2007,1,89
466459,2013,1,86
543725,2013,0,125
607706,2014,0,86
457130,2012,1,2
400023,2011,10,55
434884,2011,3,79
592704,2013,0,93
457858,2008,0,27
502130,2014,2,71
434666,2011,3,35
452240,2011,1,135
501835,2011,0,86
489277,2009,0,56
124805,2008,9,3
448767,2011,0,117
472490,2008,0,146
452724,2008,0,128
493416,2011,6,0
466838,2008,1,62
434625,2007,0,84
400073,2011,2,36
449162,2009,0,28
460261,2011,0,143
448200,2008,2,53
502253,2013,1,127
430083,2012,3,136
447816,2012,2,144
400093,2007,4,75
500674,2013,1,68
408108,2012,9,52
459991,2014,5,25
458008,2008,2,0
456043,2013,6,11
454972,2010,1,117
121673,2006,15,46
461866,2011,0,156
490313,2011,0,36
276371,2014,14,69
421124,2014,10,95
435408,2013,1,91
543743,2012,0,86
400154,2011,1,83
430610,2008,1,5
543744,2014,1,43
434578,2014,7,138
456045,2013,1,56
457384,2011,0,98
519255,2011,0,1
435625,2014,6,78
121811,2007,17,134
519259,2011,1,111
459411,2011,0,143
534576,2014,0,62
121834,2008,13,63
520209,2013,0,59
150411,2012,11,125
150011,2008,9,111
456744,2008,1,1
543754,2013,1,1
452737,2011,0,23
432928,2013,7,144
340192,2014,11,138
121955,2006,11,123
150144,2009,5,118
434629,2012,0,169
434564,2011,0,35
121986,2006,12,81
451088,2014,1,124
465015,2013,0,171
463037,2014,0,28
122027,2007,9,93
434626,2008,2,29
282656,2012,9,81
122111,2008,20,31
434579,2011,0,123
430828,2006,2,104
430941,2011,6,147
276912,2009,7,146
431159,2013,7,132
122195,2008,6,133
400067,2011,9,0
434878,2011,3,57
502003,2014,3,55
460104,2011,0,31
460657,2011,4,43
451497,2007,0,38
458713,2014,5,14
434672,2011,0,169
460105,2008,1,0
400136,2006,2,82
502136,2011,0,146
445224,2006,0,88
122477,2008,20,72
430636,2011,4,141
421684,2007,4,27
607087,2014,0,29
430957,2012,0,78
474319,2013,1,122
430965,2013,8,116
216897,2007,4,26
458567,2011,4,22
150093,2013,13,79
464400,2011,0,111
407901,2009,6,54
122544,2006,16,49
519304,2013,0,36
460265,2008,1,128
460621,2011,0,1
133221,2008,9,82
434627,2008,1,8
543805,2012,0,139
122596,2007,10,13
448676,2011,5,72
122620,2009,14,128
543809,2014,0,42
425833,2011,0,33
122644,2011,16,29
458094,2013,0,23
444839,2007,0,37
458036,2011,1,106
434886,2009,1,56
449777,2011,2,146
459999,2011,0,124
456655,2012,4,5
122784,2006,9,121
543819,2012,0,158
122803,2007,11,149
502139,2014,0,136
430666,2007,0,11
425530,2009,2,84
502621,2011,0,29
493547,2014,0,82
452741,2013,2,114
430622,2008,3,105
122987,2012,14,27
450300,2011,1,0
425789,2011,1,163
123040,2006,9,7
123041,2009,13,66
435220,2014,7,28
449881,2008,0,9
408039,2007,4,79
538227,2013,3,18
452676,2012,1,149
425226,2011,6,13
547887,2013,0,21
452237,2011,3,5
435620,2008,2,146
450265,2007,0,82
599899,2013,1,44
123107,2009,8,105
461874,2011,2,31
457458,2007,0,79
123118,2007,13,66
430838,2011,5,76
476531,2012,0,33
446345,2014,0,59
433597,2013,6,155
123173,2013,15,23
434565,2011,4,166
493574,2014,0,1
444427,2011,1,22
519346,2013,1,63
407801,2010,6,108
444135,2012,6,118
450303,2007,0,118
346801,2011,3,56
460004,2014,2,7
123245,2007,17,63
476206,2013,0,138
123272,2012,20,42
433581,2008,3,11
444354,2011,0,17
453911,2007,0,129
445120,2006,0,101
460366,2011,2,47
543853,2014,0,15
123307,2006,9,61
429801,2011,1,9
408069,2009,0,101
407871,2011,2,2
123348,2007,17,0
435626,2007,0,51
519357,2011,0,78
445196,2014,3,57
123387,2007,10,27
444430,2011,0,73
150275,2013,12,28
400083,2013,6,115
123415,2007,7,129
459434,2011,0,9
541600,2014,0,16
453525,2012,2,2
123431,2006,13,17
282905,2011,1,98
429710,2013,8,116
276354,2012,8,93
508892,2014,0,128
470462,2013,3,87
457761,2011,0,81
449168,2014,2,79
276913,2007,4,45
453362,2014,1,93
447744,2013,2,85
491624,2011,0,45
451990,2011,0,51
429723,2008,1,33
407832,2011,3,96
123609,2007,7,36
123610,2006,13,58
407878,2013,9,155
429724,2007,2,79
457508,2008,0,25
462995,2012,2,5
282567,2011,6,93
123660,2011,14,2
457786,2011,0,37
458220,2011,2,66
446911,2009,0,105
134320,2011,13,141
407496,2011,7,31
444041,2013,0,97
464299,2014,2,111
458924,2013,4,0
407842,2014,7,124
489400,2014,0,4
493364,2014,3,123
123723,2007,10,42
534631,2011,0,1
492821,2011,0,33
500903,2014,1,84
425629,2011,5,103
123725,2006,9,112
501638,2011,0,84
519388,2014,0,6
150430,2008,7,14
123744,2012,23,13
460677,2013,3,71
425531,2008,3,87
123790,2009,13,139
474599,2013,0,158
429842,2007,3,111
123801,2011,18,6
448252,2011,0,24
123828,2008,8,125
400104,2009,4,166
476205,2013,0,59
502208,2013,1,114
425426,2013,8,16
623913,2014,1,0
132880,2007,8,44
132220,2008,9,131
469164,2008,0,157
425561,2008,0,55
543894,2014,0,94
124000,2008,15,44
213711,2009,9,158
425630,2011,8,158
519403,2013,0,3
475095,2011,0,4
519405,2011,0,96
444992,2013,0,1
425487,2011,6,144
489413,2012,2,4
124071,2006,19,19
150337,2012,9,126
448694,2012,3,71
150484,2013,12,113
599819,2013,0,43
476811,2011,0,17
150414,2013,12,144
235095,2013,9,9
572253,2013,0,123
519412,2014,0,69
460128,2014,0,13
502229,2014,2,155
124185,2006,12,162
457461,2011,2,156
444882,2008,0,27
434630,2013,3,66
124233,2006,14,43
421064,2013,10,98
150415,2006,5,81
430942,2011,1,121
124315,2007,14,143
425545,2014,9,123
425883,2011,7,76
435065,2011,4,51
451216,2014,7,59
333292,2011,10,147
444125,2011,0,3
133343,2006,8,38
136300,2007,7,28
133160,2009,11,0
276547,2013,7,19
277184,2007,5,132
448693,2013,1,101
430582,2008,1,81
457420,2013,3,15
134268,2013,14,42
445971,2013,1,143
218595,2011,8,158
450312,2008,0,14
124580,2006,13,16
519445,2014,2,49
451657,2008,0,21
124604,2014,16,86
430900,2012,6,139
407884,2008,4,5
425903,2013,9,93
456558,2007,0,117
434704,2011,3,68
124693,2008,12,8
457568,2011,0,38
276545,2013,12,134
489448,2013,3,55
407296,2012,11,22
473156,2007,0,26
124748,2009,14,93
501826,2011,0,139
453368,2011,0,4
473646,2014,1,17
451491,2011,6,0
472551,2016,5,73
547989,2016,3,0
592091,2016,0,15
554429,2016,5,87
542436,2016,1,52
542866,2016,1,68
571431,2016,4,33
534947,2016,0,155
501303,2016,2,131
542583,2016,0,82
605113,2016,2,54
452027,2016,0,112
458006,2016,9,141
593643,2016,1,23
456379,2016,4,152
570489,2016,0,145
593417,2016,0,28
518397,2016,0,97
595751,2016,0,24
592102,2016,4,76
501659,2016,2,52
602083,2016,0,36
546991,2016,0,73
475174,2016,5,116
656186,2016,0,37
571437,2016,1,54
514888,2016,5,72
645848,2016,0,45
516714,2016,0,151
506693,2016,5,51
476883,2016,6,85
571439,2016,0,91
506560,2016,5,4
474463,2016,8,0
502624,2016,2,146
594736,2016,1,17
641313,2016,0,115
542881,2016,1,65
542882,2016,1,71
462101,2016,8,0
493114,2016,4,148
593969,2016,0,34
542587,2016,1,67
502042,2016,3,156
606115,2016,0,62
542455,2016,3,2
571448,2016,3,155
542888,2016,0,74
608167,2016,0,45
453562,2016,5,145
605125,2016,3,45
594742,2016,0,61
641319,2016,0,12
592122,2016,0,51
542897,2016,0,65
488671,2016,7,61
501593,2016,3,146
449107,2016,8,6
446099,2016,6,17
430947,2016,10,86
595879,2016,1,89
520980,2016,2,59
457732,2016,6,2
456701,2016,8,17
542908,2016,1,0
544365,2016,0,95
592127,2016,0,39
605131,2016,0,124
488681,2016,3,97
592130,2016,0,39
606930,2016,0,123
598264,2016,1,11
501817,2016,1,0
446381,2016,5,85
571466,2016,2,75
571467,2016,0,27
607457,2016,1,59
502578,2016,2,144
545332,2016,1,0
553872,2016,1,13
605135,2016,1,127
455374,2016,7,54
545333,2016,2,158
571473,2016,0,125
430832,2016,11,165
474039,2016,1,169
571476,2016,0,74
493596,2016,7,123
542921,2016,2,134
592135,2016,1,153
542923,2016,1,5
279571,2016,11,19
542924,2016,1,154
458679,2016,0,53
474832,2016,5,128
136860,2016,18,14
134181,2016,18,96
643217,2016,0,62
276542,2016,14,4
503437,2016,0,27
548357,2016,2,75
621244,2016,0,74
476454,2016,3,78
542194,2016,2,14
518452,2016,2,96
605141,2016,2,7
607352,2016,1,0
488703,2016,2,66
592145,2016,1,0
595885,2016,1,53
621389,2016,0,3
605143,2016,0,32
607185,2016,0,4
429715,2016,3,26
453568,2016,4,102
594760,2016,0,88
542942,2016,0,34
433217,2016,6,7
453923,2016,6,164
430599,2016,10,158
518466,2016,0,11
518468,2016,2,67
542947,2016,0,1
460283,2016,7,81
593428,2016,3,42
502211,2016,1,72
466988,2016,7,69
570810,2016,1,27
542953,2016,1,9
571506,2016,2,64
488721,2016,6,62
456422,2016,10,3
621199,2016,1,0
502202,2016,3,109
571510,2016,0,169
430641,2016,7,7
542960,2016,4,63
611093,2016,0,125
605151,2016,1,112
598265,2016,2,15
605152,2016,0,32
488726,2016,6,131
643230,2016,0,37
460075,2016,9,129
608324,2016,0,7
518490,2016,0,61
444520,2016,8,129
592169,2016,0,42
592170,2016,0,4
458582,2016,4,28
593647,2016,0,131
502154,2016,4,158
458678,2016,0,72
605156,2016,1,7
623143,2016,1,19
455009,2016,11,2
542979,2016,0,137
457803,2016,7,125
592178,2016,1,171
571527,2016,1,8
594772,2016,0,137
453329,2016,8,59
488748,2016,1,1
518516,2016,6,127
605164,2016,1,26
542609,2016,1,52
430634,2016,8,116
542992,2016,0,36
542993,2016,2,2
502034,2016,4,1
456713,2016,0,143
502544,2016,0,67
460077,2016,6,18
456714,2016,9,102
572750,2016,1,74
621439,2016,1,64
407781,2016,12,115
452678,2016,9,27
606291,2016,0,98
466320,2016,10,148
408234,2016,13,101
541608,2016,1,16
502239,2016,7,98
456715,2016,5,74
430912,2016,11,38
594777,2016,3,13
593525,2016,0,18
491708,2016,2,6
493472,2016,2,24
599998,2016,0,89
600869,2016,0,6
592192,2016,2,0
429664,2016,11,153
605169,2016,4,7
425626,2016,11,152
571539,2016,0,52
506924,2016,0,38
572761,2016,5,12
471911,2016,5,147
485567,2016,3,39
453222,2016,1,65
474892,2016,4,159
592200,2016,1,17
488768,2016,6,126
433586,2016,9,148
543008,2016,0,66
592206,2016,3,29
628329,2016,0,115
456078,2016,5,9
593495,2016,0,139
488771,2016,6,104
612434,2016,0,139
516770,2016,6,15
594555,2016,0,19
608325,2016,0,27
446399,2016,6,152
571553,2016,0,127
458584,2016,3,6
518542,2016,1,83
465041,2016,6,146
543017,2016,1,0
493316,2016,5,0
570666,2016,0,98
468504,2016,6,54
605177,2016,2,2
501955,2016,8,106
547973,2016,6,9
488776,2016,0,3
502087,2016,0,157
608638,2016,0,57
543022,2016,5,39
445926,2016,6,108
612672,2016,5,0
455139,2016,4,103
502082,2016,4,158
596847,2016,0,129
425783,2016,9,119
571561,2016,3,88
518553,2016,5,143
592222,2016,1,114
518560,2016,1,128
502182,2016,3,123
605182,2016,0,79
461325,2016,7,148
605183,2016,0,82
502171,2016,5,61
458085,2016,6,148
457435,2016,6,116
499624,2016,2,89
595918,2016,0,92
543037,2016,3,111
543038,2016,0,21
488786,2016,4,18
525768,2016,5,97
607385,2016,1,8
518567,2016,5,144
517008,2016,2,118
112526,2016,18,61
518568,2016,2,8
571572,2016,0,72
615868,2016,0,6
624424,2016,1,43
474233,2016,4,15
543045,2016,1,7
575929,2016,0,108
475857,2016,4,86
608641,2016,0,25
571578,2016,4,105
449786,2016,4,19
621043,2016,1,119
502143,2017,6,118
475174,2017,6,116
476883,2017,6,116
523253,2017,6,113
501957,2017,6,113
519058,2017,6,111
453265,2017,6,101
501381,2017,6,99
543063,2017,6,94
456488,2017,6,9
502481,2017,6,88
493603,2017,6,87
446381,2017,6,85
518633,2017,6,85
572122,2017,6,85
446359,2017,6,84
544838,2017,6,84
504379,2017,6,84
543766,2017,6,81
456715,2017,6,74
472551,2017,6,73
514888,2017,6,72
453943,2017,6,71
425784,2017,6,7
545361,2017,6,7
543401,2017,6,69
502226,2017,6,65
502171,2017,6,61
502671,2017,6,59
521692,2017,6,5
489119,2017,6,44
506560,2017,6,4
543022,2017,6,39
502110,2017,6,36
519299,2017,6,35
543281,2017,6,33
518813,2017,6,28
519023,2017,6,28
518716,2017,6,26
537953,2017,6,24
461872,2017,6,24
502327,2017,6,16
543135,2017,6,13
572761,2017,6,12
456078,2017,6,9
445213,2017,6,3
543475,2017,6,2
592665,2017,6,1
493316,2017,6,0
612672,2017,6,0
506433,2017,6,0
475247,2017,6,0
547874,2017,6,0
518858,2017,6,0
519043,2017,6,0
519203,2017,5,168
460269,2017,5,163
458913,2017,5,163
453172,2017,5,162
547180,2017,5,159
502154,2017,5,158
502082,2017,5,158
518626,2017,5,158
516969,2017,5,157
455117,2017,5,156
475479,2017,5,156
543829,2017,5,154
592767,2017,5,154
493114,2017,5,148
572070,2017,5,148
503556,2017,5,133
500779,2017,5,133
502028,2017,5,131
500871,2017,5,128
518934,2017,5,128
592743,2017,5,125
448281,2017,5,122
518735,2017,5,115
448614,2017,5,114
543548,2017,5,113
474521,2017,5,109
571578,2017,5,105
455139,2017,5,103
453568,2017,5,102
517414,2017,5,1
572821,2017,5,1
543726,2017,5,98
474568,2017,5,95
572971,2017,5,89
543228,2017,5,83
502083,2017,5,77
592102,2017,5,76
474699,2017,5,75
446372,2017,5,74
518774,2017,5,72
506693,2017,5,7
446386,2017,5,66
516416,2017,5,65
542960,2017,5,63
527054,2017,5,62
588751,2017,5,6
572096,2017,5,58
592518,2017,5,56
572041,2017,5,52
518617,2017,5,5
461865,2017,5,49
456379,2017,5,45
571901,2017,5,4
527048,2017,5,38
578428,2017,5,36
476589,2017,5,36
458677,2017,5,35
456167,2017,5,34
571431,2017,5,33
594809,2017,5,3
573109,2017,5,3
523260,2017,5,29
544727,2017,5,23
520471,2017,5,21
516949,2017,5,18
519141,2017,5,13
453203,2017,5,12
594828,2017,5,0
444468,2017,5,0
547943,2017,5,0
543359,2017,4,171
502004,2017,4,171
527055,2017,4,168
541645,2017,4,167
571946,2017,4,166
576397,2017,4,164
516782,2017,4,163
547982,2017,4,161
501571,2017,4,16
544369,2017,4,159
541640,2017,4,158
502042,2017,4,156
571448,2017,4,155
519293,2017,4,155
518748,2017,4,153
543408,2017,4,152
501593,2017,4,146
501822,2017,4,146
518715,2017,4,136
474029,2017,4,135
605169,2017,4,133
543331,2017,4,133
453281,2017,4,131
594777,2017,4,13
543685,2017,4,13
519096,2017,4,124
542303,2017,4,124
622072,2017,4,123
543779,2017,4,116
543037,2017,4,111
502202,2017,4,109
501981,2017,4,104
502026,2017,4,104
571976,2017,4,104
501789,2017,4,102
624577,2017,4,102
572816,2017,4,101
554430,2017,4,98
543543,2017,4,94
543272,2017,4,92
592710,2017,4,9
543506,2017,4,89
571561,2017,4,88
571666,2017,4,85
543521,2017,4,85
519390,2017,4,84
451661,2017,4,83
476454,2017,4,78
571521,2017,4,78
458690,2017,4,77
593372,2017,4,73
571697,2017,4,71
592885,2017,4,69
543883,2017,4,67
608379,2017,4,62
543243,2017,4,61
458584,2017,4,6
592804,2017,4,57
502100,2017,4,55
543699,2017,4,55
571788,2017,4,52
543184,2017,4,46
519222,2017,4,45
543939,2017,4,45
518595,2017,4,44
502593,2017,4,44
593428,2017,4,42
543606,2017,4,42
543305,2017,4,41
485567,2017,4,39
502043,2017,4,39
519151,2017,4,39
521230,2017,4,38
543935,2017,4,38
592206,2017,4,29
571740,2017,4,28
572008,2017,4,27
570731,2017,4,27
456124,2017,4,26
489138,2017,4,12
527038,2017,4,3
543302,2017,4,1
547989,2017,4,0
500208,2017,4,0
547888,2017,4,0
533167,2017,3,166
543807,2017,3,166
502748,2017,3,165
595777,2017,3,165
519008,2017,3,164
517593,2017,3,162
572287,2017,3,16
545333,2017,3,158
542255,2017,3,157
514917,2017,3,154
518618,2017,3,151
592332,2017,3,151
572020,2017,3,151
598265,2017,3,15
571871,2017,3,149
506702,2017,3,149
573186,2017,3,148
502624,2017,3,146
519025,2017,3,146
543376,2017,3,145
545350,2017,3,145
473879,2017,3,142
592836,2017,3,142
594798,2017,3,139
491696,2017,3,137
543144,2017,3,135
572140,2017,3,135
542921,2017,3,134
501303,2017,3,131
595281,2017,3,131
573185,2017,3,126
596059,2017,3,121
444482,2017,3,12
517008,2017,3,118
543760,2017,3,118
519443,2017,3,115
572033,2017,3,114
543054,2017,3,113
571704,2017,3,113
607680,2017,3,113
542340,2017,3,113
542454,2017,3,111
623406,2017,3,111
519076,2017,3,107
572365,2017,3,106
570256,2017,3,103
605412,2017,3,1
595032,2017,3,99
541652,2017,3,98
543068,2017,3,97
518452,2017,3,96
543734,2017,3,92
519237,2017,3,89
453214,2017,3,89
547379,2017,3,83
543294,2017,3,81
541650,2017,3,79
572362,2017,3,78
571466,2017,3,75
572888,2017,3,75
608070,2017,3,74
519306,2017,3,72
605141,2017,3,7
544928,2017,3,7
592717,2017,3,69
518693,2017,3,66
595014,2017,3,65
571506,2017,3,64
457915,2017,3,64
543101,2017,3,62
553993,2017,3,61
543257,2017,3,6
520980,2017,3,59
622110,2017,3,59
600303,2017,3,57
592407,2017,3,56
605113,2017,3,54
571771,2017,3,54
571875,2017,3,53
501659,2017,3,52
543507,2017,3,51
500743,2017,3,43
592663,2017,3,38
453284,2017,3,36
501625,2017,3,35
545341,2017,3,33
501992,2017,3,33
543877,2017,3,31
573046,2017,3,3
543510,2017,3,28
605476,2017,3,28
544725,2017,3,25
592626,2017,3,23
543148,2017,3,22
489446,2017,3,22
605177,2017,3,2
519295,2017,3,16
605486,2017,3,16
592454,2017,3,15
608665,2017,3,14
572191,2017,3,1
592662,2017,3,7
472610,2017,3,6
594838,2017,3,6
554340,2017,3,4
607054,2017,3,3
607259,2017,3,2
546318,2017,3,0
532077,2017,3,0
630111,2017,3,0
581527,2017,3,0
595465,2017,3,0
592178,2017,2,171
596748,2017,2,17
605309,2017,2,168
607074,2017,2,168
608365,2017,2,167
592741,2017,2,167
573127,2017,2,164
592314,2017,2,163
519326,2017,2,163
553878,2017,2,162
547179,2017,2,159
628452,2017,2,154
592135,2017,2,153
608349,2017,2,151
571760,2017,2,15
592789,2017,2,149
624585,2017,2,143
621121,2017,2,14
500724,2017,2,139
570560,2017,2,134
519333,2017,2,134
543278,2017,2,13
593958,2017,2,13
570663,2017,2,129
607387,2017,2,129
592696,2017,2,12
621043,2017,2,119
608678,2017,2,119
592261,2017,2,116
606273,2017,2,116
592222,2017,2,114
596019,2017,2,113
605151,2017,2,112
